table,register_name,bits,field_name,description,type,reset
Table 4-475: cmn_hns_mpam_s_node_info attributes,cmn_hns_mpam_s_node_info,[15:0],node_type,$node_type_description dependent,RO,Configuration dependent
Table 4-476: cmn_hns_mpam_s_child_info attributes,cmn_hns_mpam_s_child_info,[63:32],Reserved,Reserved,RO,-
Table 4-476: cmn_hns_mpam_s_child_info attributes,cmn_hns_mpam_s_child_info,[31:16],child_ptr_offset,Starting register offset which contains pointers to the child nodes 16'h0,RO,-
Table 4-476: cmn_hns_mpam_s_child_info attributes,cmn_hns_mpam_s_child_info,[15:0],child_count,Number of child nodes; used in discovery process 16'b0,RO,-
Table 4-477: cmn_hns_mpam_s_secure_register_groups_override attributes,cmn_hns_mpam_s_secure_register_groups_override,[63:7],Reserved,Reserved,RO,-
Table 4-477: cmn_hns_mpam_s_secure_register_groups_override attributes,cmn_hns_mpam_s_secure_register_groups_override,[6],mpam,Allows Non-secure access to Secure MPAM registers 1'b0,RW,-
Table 4-477: cmn_hns_mpam_s_secure_register_groups_override attributes,cmn_hns_mpam_s_secure_register_groups_override,[5:0],Reserved,Reserved,RO,-
Table 4-478: cmn_hns_s_mpam_idr attributes,cmn_hns_s_mpam_idr,[63:32],Reserved,Reserved,RO,-
Table 4-478: cmn_hns_s_mpam_idr attributes,cmn_hns_s_mpam_idr,[31],hns_mpam_has_partid_nrw,0 HN-F does not support MPAM PARTID Narrowing dependent 1 HN-F supports MPAM PARTID Narrowing,RO,Configuration dependent
Table 4-478: cmn_hns_s_mpam_idr attributes,cmn_hns_s_mpam_idr,[30],hns_mpam_has_msmon,0 MPAM performance monitoring is not supported dependent 1 MPAM performance monitoring is supported,RO,Configuration dependent
Table 4-478: cmn_hns_s_mpam_idr attributes,cmn_hns_s_mpam_idr,[29],hns_mpam_has_impl_idr,0 MPAM implementation specific partitioning features not dependent supported 1 MPAM implementation specific partitioning features supported,RO,Configuration dependent
Table 4-478: cmn_hns_s_mpam_idr attributes,cmn_hns_s_mpam_idr,[28],Reserved,Reserved,RO,-
Table 4-478: cmn_hns_s_mpam_idr attributes,cmn_hns_s_mpam_idr,[27],hns_mpam_has_pri_part,0 MPAM priority partitioning is not supported 1 MPAM priority partitioning is supported dependent,RO,Configuration dependent
Table 4-478: cmn_hns_s_mpam_idr attributes,cmn_hns_s_mpam_idr,[26],hns_mpam_has_mbw_part,0 MPAM memory bandwidth partitioning is not supported 1 MPAM memory bandwidth partitioning is supported dependent,RO,Configuration dependent
Table 4-478: cmn_hns_s_mpam_idr attributes,cmn_hns_s_mpam_idr,[25],hns_mpam_has_cpor_part,0 MPAM cache portion partitioning is not supported 1 MPAM cache portion partitioning is supported dependent,RO,Configuration dependent
Table 4-478: cmn_hns_s_mpam_idr attributes,cmn_hns_s_mpam_idr,[24],hns_mpam_has_ccap_part,0 MPAM cache maximum capacity partitioning is not supported dependent 1 MPAM cache maximum capacity partitioning is supported,RO,Configuration dependent
Table 4-478: cmn_hns_s_mpam_idr attributes,cmn_hns_s_mpam_idr,[23:16],hns_mpam_pmg_max,Maximum value of Non-secure PMG supported by this HN-F dependent,RO,Configuration dependent
Table 4-478: cmn_hns_s_mpam_idr attributes,cmn_hns_s_mpam_idr,[15:0],hns_mpam_partid_max,Maximum value of Non-secure PARTID supported by this HN-F dependent,RO,Configuration dependent
Table 4-479: cmn_hns_mpam_sidr attributes,cmn_hns_mpam_sidr,[63:24],Reserved,Reserved,RO,-
Table 4-479: cmn_hns_mpam_sidr attributes,cmn_hns_mpam_sidr,[23:16],hns_mpam_s_pmg_max,Maximum value of Secure PMG supported by this HN-F dependent,RO,Configuration dependent
Table 4-479: cmn_hns_mpam_sidr attributes,cmn_hns_mpam_sidr,[15:0],hns_mpam_s_partid_max,Maximum value of Secure PARTID supported by this HN-F dependent,RO,Configuration dependent
Table 4-480: cmn_hns_s_mpam_iidr attributes,cmn_hns_s_mpam_iidr,[63:32],Reserved,Reserved,RO,-
Table 4-480: cmn_hns_s_mpam_iidr attributes,cmn_hns_s_mpam_iidr,[31:20],hns_mpam_iidr_productid,Implementation defined value identifying MPAM memory system component 12'h000,RO,-
Table 4-480: cmn_hns_s_mpam_iidr attributes,cmn_hns_s_mpam_iidr,[19:16],hns_mpam_iidr_variant,Implementation defined value identifying major revision of the product 4'b0000,RO,-
Table 4-480: cmn_hns_s_mpam_iidr attributes,cmn_hns_s_mpam_iidr,[15:12],hns_mpam_iidr_revision,Implementation defined value identifying minor revision of the product 4'b0000,RO,-
Table 4-480: cmn_hns_s_mpam_iidr attributes,cmn_hns_s_mpam_iidr,[11:0],hns_mpam_iidr_implementer,Implementation defined value identifying company that implemented MPAM memory system component 12'h43B,RO,-
Table 4-481: cmn_hns_s_mpam_aidr attributes,cmn_hns_s_mpam_aidr,[63:8],Reserved,Reserved,RO,-
Table 4-481: cmn_hns_s_mpam_aidr attributes,cmn_hns_s_mpam_aidr,[7:4],hns_mpam_aidr_arch_major_rev,Major revision of the MPAM architecture that this memory system component implements 4'b0001,RO,-
Table 4-481: cmn_hns_s_mpam_aidr attributes,cmn_hns_s_mpam_aidr,[3:0],hns_mpam_aidr_arch_minor_rev,Minor revision of the MPAM architecture that this memory system component implements 4'b0000,RO,-
Table 4-482: cmn_hns_s_mpam_impl_idr attributes,cmn_hns_s_mpam_impl_idr,[63:32],Reserved,Reserved,RO,-
Table 4-482: cmn_hns_s_mpam_impl_idr attributes,cmn_hns_s_mpam_impl_idr,[31:0],hns_mpam_impl_idr,Implementation defined partitioning features. 32'h00000000,RO,-
Table 4-483: cmn_hns_s_mpam_cpor_idr attributes,cmn_hns_s_mpam_cpor_idr,[63:16],Reserved,Reserved,RO,-
Table 4-483: cmn_hns_s_mpam_cpor_idr attributes,cmn_hns_s_mpam_cpor_idr,[15:0],hns_mpam_cpor_idr_cpbm_wd,Number of bits in the cache portion partitioning bit map of this device. dependent,RO,Configuration dependent
Table 4-484: cmn_hns_s_mpam_ccap_idr attributes,cmn_hns_s_mpam_ccap_idr,[63:6],Reserved,Reserved,RO,-
Table 4-484: cmn_hns_s_mpam_ccap_idr attributes,cmn_hns_s_mpam_ccap_idr,[5:0],hns_mpam_ccap_idr_cmax_wd,Number of fractional bits implemented in the cache capacity partitioning. dependent,RO,Configuration dependent
Table 4-485: cmn_hns_s_mpam_mbw_idr attributes,cmn_hns_s_mpam_mbw_idr,[63:29],Reserved,Reserved,RO,-
Table 4-485: cmn_hns_s_mpam_mbw_idr attributes,cmn_hns_s_mpam_mbw_idr,[28:16],hns_mpam_mbw_idr_bwpbm_wd,Number of bits indication portions in MPAMCFG_MBW_PBM register. 13'h0,RO,-
Table 4-485: cmn_hns_s_mpam_mbw_idr attributes,cmn_hns_s_mpam_mbw_idr,[15],Reserved,Reserved,RO,-
Table 4-485: cmn_hns_s_mpam_mbw_idr attributes,cmn_hns_s_mpam_mbw_idr,[14],hns_mpam_mbw_idr_windwr,"0 The bandwidth accounting period should be read from MPAMCFG_MBW_WINDWR register, which might be fixed 1 The bandwidth accounting width is readable and writable per partition in MPAMCFG_MBW_WINDWR register. 1'h0",RO,-
Table 4-485: cmn_hns_s_mpam_mbw_idr attributes,cmn_hns_s_mpam_mbw_idr,[13],hns_mpam_mbw_idr_has_prop,0 There is no memory bandwidth proportional stride control and no MPAMCFG_MBW_PROP register 1 MPAMCFG_MBW_PROP register exists and memory bandwidth proportional stride memory bandwidth allocation scheme is supported. 1'h0,RO,-
Table 4-485: cmn_hns_s_mpam_mbw_idr attributes,cmn_hns_s_mpam_mbw_idr,[12],hns_mpam_mbw_idr_has_pbm,0 There is no memory bandwidth portion control and no MPAMCFG_MBW_PBM register 1 MPAMCFG_MBW_PBM register exists and memory bandwidth portion allocation scheme is supported. 1'h0,RO,-
Table 4-485: cmn_hns_s_mpam_mbw_idr attributes,cmn_hns_s_mpam_mbw_idr,[11],hns_mpam_mbw_idr_has_max,0 There is no maximum memory bandwidth control and no MPAMCFG_MBW_MAX register 1 MPAMCFG_MBW_MAX register exists and maximum memory bandwidth allocation scheme is supported. 1'h0,RO,-
Table 4-485: cmn_hns_s_mpam_mbw_idr attributes,cmn_hns_s_mpam_mbw_idr,[10],hns_mpam_mbw_idr_has_min,0 There is no minimum memory bandwidth control and no MPAMCFG_MBW_MIN register 1 MPAMCFG_MBW_MIN register exists and minimum memory bandwidth allocation scheme is supported. 1'h0,RO,-
Table 4-485: cmn_hns_s_mpam_mbw_idr attributes,cmn_hns_s_mpam_mbw_idr,[9:6],Reserved,Reserved,RO,-
Table 4-485: cmn_hns_s_mpam_mbw_idr attributes,cmn_hns_s_mpam_mbw_idr,[5:0],hns_mpam_mbw_idr_bwa_wd,"Number of implemented bits in bandwidth allocation fields: MIN, MAX, and STRIDE. Value must be between 1 to 16 4'b0000",RO,-
Table 4-486: cmn_hns_s_mpam_pri_idr attributes,cmn_hns_s_mpam_pri_idr,[63:26],Reserved,Reserved,RO,-
Table 4-486: cmn_hns_s_mpam_pri_idr attributes,cmn_hns_s_mpam_pri_idr,[25:20],hns_mpam_pri_idr_dspri_wd,Number of bits in downstream priority field (DSPRI) in MPAMCFG_PRI. 6'h0,RO,-
Table 4-486: cmn_hns_s_mpam_pri_idr attributes,cmn_hns_s_mpam_pri_idr,[19:18],Reserved,Reserved,RO,-
Table 4-486: cmn_hns_s_mpam_pri_idr attributes,cmn_hns_s_mpam_pri_idr,[17],hns_mpam_pri_idr_has_dspri_0_is_low,"0 In the DSPRI field, a value of 0 means highest priority 1 In the DSPRI field, a value of 0 means lowest priority. 1'h0",RO,-
Table 4-486: cmn_hns_s_mpam_pri_idr attributes,cmn_hns_s_mpam_pri_idr,[16],hns_mpam_pri_idr_has_dspri,"0 This memory system component supports priority, but doesn't have a downstream priority (DSPRI) field in MPAMCFG_PRI. 1 This memory system component supports downstream priority and has an DSPRI field. 1'h0",RO,-
Table 4-486: cmn_hns_s_mpam_pri_idr attributes,cmn_hns_s_mpam_pri_idr,[15:10],Reserved,Reserved,RO,-
Table 4-486: cmn_hns_s_mpam_pri_idr attributes,cmn_hns_s_mpam_pri_idr,[9:4],hns_mpam_pri_idr_intpri_wd,Number of bits in the internal priority field (INTPRI) in MPAMCFG_PRI. 6'h0,RO,-
Table 4-486: cmn_hns_s_mpam_pri_idr attributes,cmn_hns_s_mpam_pri_idr,[3:2],Reserved,Reserved,RO,-
Table 4-486: cmn_hns_s_mpam_pri_idr attributes,cmn_hns_s_mpam_pri_idr,[1],hns_mpam_pri_idr_intpri_0_is_low,"0 In the INTPRI field, a value of 0 means highest priority. 1 In the INTPRI field, a value of 0 means lowest priority. 1'h0",RO,-
Table 4-486: cmn_hns_s_mpam_pri_idr attributes,cmn_hns_s_mpam_pri_idr,[0],hns_mpam_pri_idr_has_intpri,"0 This memory system component supports priority, but doesn't have an internal priority field in MPAMCFG_PRI. 1 This memory system component supports internal priority and has an INTPRI field. 1'h0",RO,-
Table 4-487: cmn_hns_s_mpam_partid_nrw_idr attributes,cmn_hns_s_mpam_partid_nrw_idr,[63:16],Reserved,Reserved,RO,-
Table 4-487: cmn_hns_s_mpam_partid_nrw_idr attributes,cmn_hns_s_mpam_partid_nrw_idr,[15:0],hns_mpam_partid_nrw_idr_intpartid_max,This field indicates the largest intPARTID supported in this component. 16'h00,RO,-
Table 4-488: cmn_hns_s_mpam_msmon_idr attributes,cmn_hns_s_mpam_msmon_idr,[63:32],Reserved,Reserved,RO,-
Table 4-488: cmn_hns_s_mpam_msmon_idr attributes,cmn_hns_s_mpam_msmon_idr,[31],hns_mpam_msmon_has_local_capt_evnt,Has the local capture event generator and the MSMON_CAPT_EVNT register. 1'h1,RO,-
Table 4-488: cmn_hns_s_mpam_msmon_idr attributes,cmn_hns_s_mpam_msmon_idr,[30:18],Reserved,Reserved,RO,-
Table 4-488: cmn_hns_s_mpam_msmon_idr attributes,cmn_hns_s_mpam_msmon_idr,[17],hns_mpam_msmon_mbwu,This component has a performance monitor for Memory Bandwidth Usage by PARTID and PMG. dependent,RO,Configuration dependent
Table 4-488: cmn_hns_s_mpam_msmon_idr attributes,cmn_hns_s_mpam_msmon_idr,[16],hns_mpam_msmon_csu,This component has a performance monitor for Cache Storage Usage by PARTID and PMG. dependent,RO,Configuration dependent
Table 4-488: cmn_hns_s_mpam_msmon_idr attributes,cmn_hns_s_mpam_msmon_idr,[15:0],Reserved,Reserved,RO,-
Table 4-489: cmn_hns_s_mpam_csumon_idr attributes,cmn_hns_s_mpam_csumon_idr,[63:32],Reserved,Reserved,RO,-
Table 4-489: cmn_hns_s_mpam_csumon_idr attributes,cmn_hns_s_mpam_csumon_idr,[31],hns_mpam_csumon_has_capture,0 MSMON_CSU_CAPTURE is not implemented and there is no support for capture events in this component's CSU monitor feature 1 This component's CSU monitor feature has an MSMON_CSU_CAPTURE register for every MSMON_CSU and supports the capture event behaviour. 1'h1,RO,-
Table 4-489: cmn_hns_s_mpam_csumon_idr attributes,cmn_hns_s_mpam_csumon_idr,[30:16],Reserved,Reserved,RO,-
Table 4-489: cmn_hns_s_mpam_csumon_idr attributes,cmn_hns_s_mpam_csumon_idr,[15:0],hns_mpam_csumon_num_mon,The number of CSU monitoring counters implemented in this component. dependent,RO,Configuration dependent
Table 4-490: cmn_hns_s_mpam_mbwumon_idr attributes,cmn_hns_s_mpam_mbwumon_idr,[63:32],Reserved,Reserved,RO,-
Table 4-490: cmn_hns_s_mpam_mbwumon_idr attributes,cmn_hns_s_mpam_mbwumon_idr,[31],hns_mpam_mbwumon_has_capture,0 MSMON_MBWU_CAPTURE is not implemented and there is no support for capture events in this component's MBWU monitor feature. 1 This component's MBWU monitor feature has an MSMON_MBWU_CAPTURE register for every MSMON_MBWU and supports the capture event behaviour. 1'h0,RO,-
Table 4-490: cmn_hns_s_mpam_mbwumon_idr attributes,cmn_hns_s_mpam_mbwumon_idr,[30:16],Reserved,Reserved,RO,-
Table 4-490: cmn_hns_s_mpam_mbwumon_idr attributes,cmn_hns_s_mpam_mbwumon_idr,[15:0],hns_mpam_mbwumon_num_mon,The number of MBWU monitoring counters implemented in this component. 16'h0,RO,-
Table 4-491: cmn_hns_s_mpam_ecr attributes,cmn_hns_s_mpam_ecr,[63:1],Reserved,Reserved,RO,-
Table 4-491: cmn_hns_s_mpam_ecr attributes,cmn_hns_s_mpam_ecr,[0],hns_s_mpam_ecr_inten,"Interrupt Enable. When INTEN = 0, MPAM error interrupts are not generated. When INTEN = 1, MPAM error interrupts are generated. 1'h0",RW,-
Table 4-492: cmn_hns_s_mpam_esr attributes,cmn_hns_s_mpam_esr,[63:32],Reserved,Reserved,RO,-
Table 4-492: cmn_hns_s_mpam_esr attributes,cmn_hns_s_mpam_esr,[31],hns_s_mpam_esr_ovrwr,"Overwritten. If 0 and ERRCODE is zero, no errors have occurred. If 0 and ERRCODE is non-zero, a single error has occurred and is recorded in this register. If 1 and ERRCODE is non-zero, multiple errors have occurred and this register records the most recent error. The state where this bit is 1 and ERRCODE is zero is not produced by hardware and is only reached when software writes this combination into this register. 1'h0",RW,-
Table 4-492: cmn_hns_s_mpam_esr attributes,cmn_hns_s_mpam_esr,[30:28],Reserved,Reserved,RO,-
Table 4-492: cmn_hns_s_mpam_esr attributes,cmn_hns_s_mpam_esr,[27:24],hns_s_mpam_esr_errcode,Error code 4'h0,RW,-
Table 4-492: cmn_hns_s_mpam_esr attributes,cmn_hns_s_mpam_esr,[23:16],hns_s_mpam_esr_pmg,"PMG captured if the error code captures PMG, otherwise 0x0000. 8'h0",RW,-
Table 4-492: cmn_hns_s_mpam_esr attributes,cmn_hns_s_mpam_esr,[15:0],hns_s_mpam_esr_partid_mon,PARTID captured if the error code captures PARTID. MON selector captured if the error code captures MON. Otherwise 0x0000. 16'h0,RW,-
Table 4-493: cmn_hns_s_mpamcfg_part_sel attributes,cmn_hns_s_mpamcfg_part_sel,[63:17],Reserved,Reserved,RO,-
Table 4-493: cmn_hns_s_mpamcfg_part_sel attributes,cmn_hns_s_mpamcfg_part_sel,[16],hns_s_mpamcfg_part_sel_internal,"If MPAMF_IDR.HAS_PARTID_NRW = 0, this field is RAZ/WI. If MPAMF_IDR.HAS_PARTID_NRW = 1, this bit decides how to interprete PARTID_SEL. 1'h0",RW,-
Table 4-493: cmn_hns_s_mpamcfg_part_sel attributes,cmn_hns_s_mpamcfg_part_sel,[15:0],hns_s_mpamcfg_part_sel_partid_sel,Selects the partition ID to configure. 16'h0,RW,-
Table 4-494: cmn_hns_s_mpamcfg_cmax attributes,cmn_hns_s_mpamcfg_cmax,[63:16],Reserved,Reserved,RO,-
Table 4-494: cmn_hns_s_mpamcfg_cmax attributes,cmn_hns_s_mpamcfg_cmax,[15:9],hns_s_mpamcfg_cmax_cmax,Maximum cache capacity usage in fixed-point fraction of the cache capacity by the partition selected by MPAMCFG_PART_SEL. 7'b1111111,RW,-
Table 4-494: cmn_hns_s_mpamcfg_cmax attributes,cmn_hns_s_mpamcfg_cmax,[8:0],Reserved,Reserved,RO,-
Table 4-495: cmn_hns_s_mpamcfg_mbw_min attributes,cmn_hns_s_mpamcfg_mbw_min,[63:16],Reserved,Reserved,RO,-
Table 4-495: cmn_hns_s_mpamcfg_mbw_min attributes,cmn_hns_s_mpamcfg_mbw_min,[15:8],hns_s_mpamcfg_mbw_min_min,Memory minimum bandwidth allocated to the partition selected by MPAMCFG_PART_SEL. 8'h0,RW,-
Table 4-495: cmn_hns_s_mpamcfg_mbw_min attributes,cmn_hns_s_mpamcfg_mbw_min,[7:0],Reserved,Reserved,RO,-
Table 4-496: cmn_hns_s_mpamcfg_mbw_max attributes,cmn_hns_s_mpamcfg_mbw_max,[63:32],Reserved,Reserved,RO,-
Table 4-496: cmn_hns_s_mpamcfg_mbw_max attributes,cmn_hns_s_mpamcfg_mbw_max,[31],hns_s_mpamcfg_mbw_max_hardlim,"0 When MAX bandwidth is exceeded, the partition may contend with a low preference for downstream bandwidth beyond its maximum bandwidth 1 When MAX bandwidth is exceeded, the partition may not be use any more bandwidth until its memory bandwidth measurement falls below the maximum limit. 1'h0",RW,-
Table 4-496: cmn_hns_s_mpamcfg_mbw_max attributes,cmn_hns_s_mpamcfg_mbw_max,[30:16],Reserved,Reserved,RO,-
Table 4-496: cmn_hns_s_mpamcfg_mbw_max attributes,cmn_hns_s_mpamcfg_mbw_max,[15:8],hns_s_mpamcfg_mbw_max_max,Memory maximum bandwidth allocated to the partition selected by MPAMCFG_PART_SEL. 8'h0,RW,-
Table 4-496: cmn_hns_s_mpamcfg_mbw_max attributes,cmn_hns_s_mpamcfg_mbw_max,[7:0],Reserved,Reserved,RO,-
Table 4-497: cmn_hns_s_mpamcfg_mbw_winwd attributes,cmn_hns_s_mpamcfg_mbw_winwd,[63:24],Reserved,Reserved,RO,-
Table 4-497: cmn_hns_s_mpamcfg_mbw_winwd attributes,cmn_hns_s_mpamcfg_mbw_winwd,[23:8],hns_s_mpamcfg_mbw_winwd_us_int,Memory bandwidth accounting period integer microseconds. 16'h0,RW,-
Table 4-497: cmn_hns_s_mpamcfg_mbw_winwd attributes,cmn_hns_s_mpamcfg_mbw_winwd,[7:0],hns_s_mpamcfg_mbw_winwd_us_frac,Memory bandwidth accounting period fractions of a microsecond. 8'h0,RW,-
Table 4-498: cmn_hns_s_mpamcfg_pri attributes,cmn_hns_s_mpamcfg_pri,[63:24],Reserved,Reserved,RO,-
Table 4-498: cmn_hns_s_mpamcfg_pri attributes,cmn_hns_s_mpamcfg_pri,[23:16],hns_s_mpamcfg_pri_dspri,"If HAS_DSPRI is 1, this field is a priority value applied to downstream communications from this memory system component for transactions of the partition selected by MPAMCFG_PART_SEL. 8'h0",RW,-
Table 4-498: cmn_hns_s_mpamcfg_pri attributes,cmn_hns_s_mpamcfg_pri,[15:8],Reserved,Reserved,RO,-
Table 4-498: cmn_hns_s_mpamcfg_pri attributes,cmn_hns_s_mpamcfg_pri,[7:0],hns_s_mpamcfg_pri_intpri,"If HAS_INTPRI is 1, this field is a priority value applied internally inside this memory system component for transactions of the partition selected by MPAMCFG_PART_SEL. 8'h0",RW,-
Table 4-499: cmn_hns_s_mpamcfg_mbw_prop attributes,cmn_hns_s_mpamcfg_mbw_prop,[63:32],Reserved,Reserved,RO,-
Table 4-499: cmn_hns_s_mpamcfg_mbw_prop attributes,cmn_hns_s_mpamcfg_mbw_prop,[31],hns_s_mpamcfg_mbw_prop_en,0 The selected partition is not regulated by proportional stride bandwidth partitioning. 1 The selected partition has bandwidth usage regulated by proportional stride bandwidth partitioning as controlled by STRIDEM1. 1'h0,RW,-
Table 4-499: cmn_hns_s_mpamcfg_mbw_prop attributes,cmn_hns_s_mpamcfg_mbw_prop,[30:8],Reserved,Reserved,RO,-
Table 4-499: cmn_hns_s_mpamcfg_mbw_prop attributes,cmn_hns_s_mpamcfg_mbw_prop,[7:0],hns_s_mpamcfg_mbw_prop_stridem1,Normalized cost of a bandwidth consumption by the partition. STRIDEM1 is the stride for the partition minus one. 8'h0,RW,-
Table 4-500: cmn_hns_s_mpamcfg_intpartid attributes,cmn_hns_s_mpamcfg_intpartid,[63:17],Reserved,Reserved,RO,-
Table 4-500: cmn_hns_s_mpamcfg_intpartid attributes,cmn_hns_s_mpamcfg_intpartid,[16],hns_s_mpamcfg_intpartid_internal,"This bit must be 1 when written to the register. If written as 0, the write will not update the reqPARTID to intPARTID association. 1'h0",RW,-
Table 4-500: cmn_hns_s_mpamcfg_intpartid attributes,cmn_hns_s_mpamcfg_intpartid,[15:0],hns_s_mpamcfg_intpartid_intpartid,This field contains the intPARTID mapped to the reqPARTID in MPAMCFG_PART_SEL. 16'h0,RW,-
Table 4-501: cmn_hns_s_msmon_cfg_mon_sel attributes,cmn_hns_s_msmon_cfg_mon_sel,[63:16],Reserved,Reserved,RO,-
Table 4-501: cmn_hns_s_msmon_cfg_mon_sel attributes,cmn_hns_s_msmon_cfg_mon_sel,[15:0],hns_s_msmon_cfg_mon_sel_mon_sel,Selects the performance monitor to configure. 16'h0,RW,-
Table 4-502: cmn_hns_s_msmon_capt_evnt attributes,cmn_hns_s_msmon_capt_evnt,[63:2],Reserved,Reserved,RO,-
Table 4-502: cmn_hns_s_msmon_capt_evnt attributes,cmn_hns_s_msmon_capt_evnt,[1],hns_s_msmon_capt_evnt_all,"In Secure version, if ALL written as 1 and NOW is also written as 1, signal a capture event to Secure and Non-secure monitors in this memory system component with CAPT_EVNT = 7. If written as 0 and NOW is written as 1, signal a capture event to Secure monitors in this memory system component with CAPT_EVNT = 7. In Non- secure version if NOW is written as 1, signal a capture event to Non-secure monitors in this memory system component with CAPT_EVNT = 7. 1'h0",RW,-
Table 4-502: cmn_hns_s_msmon_capt_evnt attributes,cmn_hns_s_msmon_capt_evnt,[0],hns_s_msmon_capt_evnt_now,"When written as 1, this bit causes an event to all monitors in this memory system component with CAPT_EVNT set to the value of 7. When this bit is written as 0, no event is signalled. 1'h0",RW,-
